,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1443,2020-06-25,152792,Male,46,Married,Utah,Platinum,workers,PayPal,1,256.52
1444,2020-06-25,152794,Male,26,Married,North Dakota,Platinum,Unemployment,Card,1,857.01
1445,2020-06-25,152795,Female,67,Single,Ohio,Missing,Employees,Other,1,2898.65
1446,2020-06-25,152796,Male,56,Single,Washington,Basic,Employees,PayPal,0,1096.02
1447,2020-06-25,152797,Male,78,Single,Pennsylvania,Gold,Employees,Other,1,2477.3
1448,2020-06-25,152798,Female,74,Married,Montana,Basic,workers,Card,0,1297.82
1449,2020-06-26,152799,Female,15,Married,Michigan,Platinum,Employees,Card,1,2707.13
1450,2020-06-26,152800,Female,32,Married,Missouri,Gold,Employees,Other,0,1410.48
1451,2020-06-27,152801,Female,24,Married,Texas,Missing,workers,PayPal,0,1779.77
1452,2020-06-27,152802,Female,25,Married,Nevada,Basic,self-employed,PayPal,1,749.03
1453,2020-06-27,152803,Male,38,Married,Illinois,Silver,Unemployment,Other,1,2791.22
1454,2020-06-28,152804,Male,36,Single,Nevada,Silver,Unemployment,Other,1,695.22
1455,2020-06-28,152805,Male,48,Single,Arkansas,Basic,Employees,Other,1,2436.03
1456,2020-06-28,152806,Female,53,Single,Michigan,Basic,Employees,Other,1,1332.48
1457,2020-06-29,152807,Male,48,Single,Delaware,Gold,workers,PayPal,0,260.49
1458,2020-06-29,152808,Female,35,Married,Georgia,Missing,Employees,PayPal,0,27.0
1459,2020-06-29,152809,Female,20,Single,Nebraska,Basic,Employees,Card,0,1446.68
1460,2020-06-30,152810,Female,42,Married,South Carolina,Basic,Employees,Other,0,1406.11
1461,2020-07-01,152811,Male,39,Married,Wisconsin,Basic,self-employed,Card,1,179.72
1462,2020-07-02,152812,Female,21,Married,Connecticut,Gold,Others,PayPal,1,477.07
1463,2020-07-03,152813,Male,45,Married,Indiana,Basic,Employees,Card,0,2047.61
1464,2020-07-03,152814,Female,71,Single,New Hampshire,Missing,Employees,Card,1,190.53
1465,2020-07-04,152815,Female,51,Single,Oklahoma,Platinum,Employees,PayPal,1,1261.34
1466,2020-07-04,152816,Female,59,Single,Massachusetts,Basic,Employees,Other,0,1247.08
1467,2020-07-04,152817,Female,26,Single,Maine,Silver,self-employed,PayPal,1,1156.49
1468,2020-07-04,152818,Female,51,Married,Kansas,Platinum,workers,PayPal,1,1242.69
1469,2020-07-04,152819,Female,55,Single,Virginia,Basic,Employees,Card,1,1709.49
1470,2020-07-05,152820,Female,19,Married,Utah,Silver,Employees,PayPal,1,1470.07
1471,2020-07-05,152822,Female,78,Single,Tennessee,Basic,workers,PayPal,1,86.13
1472,2020-07-05,152823,Male,26,Married,Montana,Basic,workers,Other,1,1938.9
1473,2020-07-05,152824,Female,40,Married,Arkansas,Basic,Employees,Card,1,956.22
1474,2020-07-06,152825,Male,34,Single,New Mexico,Gold,workers,PayPal,0,2943.23
1475,2020-07-06,152826,Female,40,Married,California,Gold,workers,Card,1,1895.05
1476,2020-07-06,152827,Female,28,Single,Alabama,Gold,Employees,PayPal,0,1706.13
1477,2020-07-06,152828,Female,49,Married,Kentucky,Silver,Employees,Card,0,1244.44
1478,2020-07-07,152829,Male,75,Married,New Hampshire,Silver,Employees,PayPal,1,879.69
1479,2020-07-08,152830,Male,38,Single,Florida,Silver,Unemployment,Card,1,592.18
1480,2020-07-08,152832,Male,31,Single,Oklahoma,Platinum,workers,Card,1,2453.53
1481,2020-07-09,152834,Male,46,Married,Virginia,Basic,workers,Card,0,2621.11
1482,2020-07-09,152835,Male,76,Single,Wyoming,Platinum,Employees,PayPal,1,1734.75
1483,2020-07-09,152836,Female,70,Married,New York,Basic,self-employed,PayPal,1,1631.46
1484,2020-07-09,152837,Male,62,Single,Massachusetts,Basic,Unemployment,PayPal,1,909.53
1485,2020-07-09,152838,Male,57,Married,Montana,Platinum,Employees,Card,0,1359.64
1486,2020-07-10,152839,Female,69,Single,Georgia,Missing,Employees,PayPal,1,610.43
1487,2020-07-11,152840,Female,39,Single,Illinois,Missing,workers,Card,0,1007.89
1488,2020-07-12,152841,Male,58,Married,Connecticut,Basic,Unemployment,Other,1,2455.55
1489,2020-07-12,152842,Female,32,Married,New York,Gold,Employees,PayPal,1,270.43
1490,2020-07-13,152845,Male,51,Single,Massachusetts,Basic,Employees,PayPal,1,1515.2
1491,2020-07-13,152846,Female,50,Single,Vermont,Basic,workers,Other,1,927.66
1492,2020-07-13,152847,Female,47,Married,Illinois,Basic,self-employed,Card,0,831.81
1493,2020-07-14,152848,Female,65,Married,Arkansas,Missing,Others,PayPal,0,1928.1
1494,2020-07-14,152849,Male,56,Single,Idaho,Silver,self-employed,PayPal,1,142.06
1495,2020-07-14,152850,Male,76,Married,Arkansas,Platinum,Unemployment,PayPal,0,775.85
1496,2020-07-14,152852,Female,37,Married,Missouri,Platinum,workers,Card,1,1319.68
1497,2020-07-14,152853,Female,18,Married,Missouri,Silver,Employees,PayPal,1,1746.45
1498,2020-07-14,152854,Female,68,Single,Arkansas,Basic,Employees,Other,1,569.55
1499,2020-07-15,152855,Male,72,Single,Rhode Island,Basic,workers,Card,1,2727.77
1500,2020-07-15,152856,Male,28,Married,Ohio,Platinum,self-employed,PayPal,1,1500.3
1501,2020-07-15,152857,Female,72,Single,Mississippi,Basic,Employees,Card,0,2859.19
1502,2020-07-16,152858,Male,78,Single,Virginia,Basic,self-employed,Other,0,575.15
1503,2020-07-17,152859,Male,42,Single,West Virginia,Gold,Employees,Other,1,532.06
1504,2020-07-18,152860,Male,22,Single,Oregon,Basic,Employees,PayPal,0,432.25
1505,2020-07-18,152861,Female,71,Single,Arizona,Basic,Employees,Card,0,400.75
1506,2020-07-19,152862,Female,70,Married,Iowa,Basic,workers,PayPal,1,1763.31
1507,2020-07-20,152863,Female,54,Married,Georgia,Platinum,workers,PayPal,1,1285.09
1508,2020-07-20,152864,Male,42,Married,Arizona,Platinum,self-employed,Card,1,932.8
1509,2020-07-21,152865,Female,43,Married,South Dakota,Basic,Employees,Card,1,2892.37
1510,2020-07-22,152866,Female,48,Married,Alaska,Basic,Employees,PayPal,0,830.35
1511,2020-07-23,152867,Female,31,Married,South Carolina,Basic,self-employed,Other,1,2778.69
1512,2020-07-24,152868,Female,20,Single,North Carolina,Silver,workers,PayPal,1,2463.71
1513,2020-07-24,152869,Male,63,Single,Michigan,Basic,self-employed,PayPal,1,2777.64
1514,2020-07-24,152870,Male,24,Married,Missouri,Gold,Employees,Other,1,2977.78
1515,2020-07-24,152871,Female,36,Married,New Jersey,Basic,self-employed,PayPal,0,1713.06
1516,2020-07-25,152872,Female,73,Single,New Hampshire,Platinum,workers,Card,0,1480.73
1517,2020-07-25,152873,Female,44,Married,Rhode Island,Silver,self-employed,Card,0,81.6
1518,2020-07-25,152874,Female,48,Single,New Jersey,Missing,Unemployment,PayPal,0,1076.42
1519,2020-07-26,152875,Male,42,Married,Alabama,Platinum,Unemployment,PayPal,1,1757.22
1520,2020-07-26,152876,Female,64,Married,New Jersey,Basic,workers,Card,0,1809.51
1521,2020-07-26,152877,Female,26,Married,Nevada,Gold,Employees,PayPal,0,1594.05
1522,2020-07-27,152878,Female,24,Married,Hawaii,Missing,Employees,Card,1,1399.66
1523,2020-07-27,152879,Female,47,Single,Delaware,Silver,Employees,PayPal,0,2712.34
1524,2020-07-27,152880,Male,41,Single,South Dakota,Gold,workers,Card,1,193.47
1525,2020-07-27,152881,Male,35,Single,Montana,Silver,self-employed,Card,1,1912.21
1526,2020-07-27,152882,Male,75,Single,South Carolina,Silver,Employees,PayPal,1,1813.83
1527,2020-07-27,152883,Female,58,Married,South Dakota,Basic,Employees,Other,0,1257.05
1528,2020-07-27,152884,Female,27,Single,Utah,Basic,Employees,Card,0,477.56
1529,2020-07-28,152885,Female,30,Single,Vermont,Silver,workers,Card,1,684.07
1530,2020-07-28,152886,Female,53,Single,Illinois,Silver,workers,PayPal,1,2498.29
1531,2020-07-29,152888,Female,53,Single,Maine,Silver,Employees,PayPal,1,2807.19
1532,2020-07-29,152889,Male,29,Single,Iowa,Silver,workers,PayPal,1,1399.61
1533,2020-07-30,152890,Female,37,Single,Kentucky,Platinum,Unemployment,PayPal,1,1572.17
1534,2020-07-30,152891,Male,15,Married,Maryland,Basic,workers,Card,1,1622.68
1535,2020-07-31,152892,Male,44,Married,Kentucky,Missing,Employees,PayPal,0,2620.07
1536,2020-07-31,152893,Female,53,Married,Delaware,Silver,Employees,Card,1,1083.79
1537,2020-08-02,152894,Male,46,Single,South Carolina,Platinum,Employees,PayPal,1,2047.83
1538,2020-08-03,152895,Female,76,Married,Arizona,Basic,self-employed,PayPal,1,1858.94
1539,2020-08-03,152896,Female,70,Married,New Hampshire,Missing,self-employed,Other,1,1194.36
1540,2020-08-03,152897,Female,37,Married,Delaware,Platinum,self-employed,PayPal,0,924.05
1541,2020-08-04,152898,Male,27,Married,Illinois,Missing,self-employed,PayPal,0,1020.51
1542,2020-08-05,152900,Female,65,Married,Delaware,Basic,self-employed,Other,0,1923.68
1543,2020-08-06,152901,Female,39,Married,Florida,Platinum,Unemployment,PayPal,1,515.31
1544,2020-08-07,152903,Male,42,Single,Kansas,Basic,Unemployment,PayPal,1,611.85
1545,2020-08-07,152905,Male,41,Married,North Dakota,Platinum,self-employed,PayPal,1,1258.21
1546,2020-08-07,152906,Female,57,Married,Delaware,Basic,Employees,Other,1,1613.7
1547,2020-08-07,152907,Female,22,Single,Washington,Basic,Employees,Other,1,1025.38
1548,2020-08-07,152908,Male,40,Single,Vermont,Basic,Employees,PayPal,1,2447.15
1549,2020-08-08,152909,Female,49,Married,Delaware,Platinum,Employees,Other,1,757.25
1550,2020-08-08,152912,Female,51,Married,Wisconsin,Basic,Employees,Card,1,691.88
1551,2020-08-08,152913,Male,34,Single,Delaware,Basic,Employees,Other,0,1086.39
1552,2020-08-08,152914,Male,35,Married,Wyoming,Silver,Unemployment,Other,1,1281.02
1553,2020-08-09,152915,Female,54,Married,Maryland,Basic,Unemployment,PayPal,0,2837.11
1554,2020-08-09,152916,Male,20,Married,Alaska,Basic,Employees,Other,1,956.47
1555,2020-08-09,152917,Male,28,Married,North Dakota,Gold,workers,PayPal,1,1169.07
1556,2020-08-09,152918,Female,57,Married,California,Silver,Employees,Other,1,909.76
1557,2020-08-10,152919,Male,47,Married,North Dakota,Missing,workers,PayPal,1,2488.07
1558,2020-08-10,152920,Male,35,Married,New Jersey,Missing,Employees,Card,1,2502.4
1559,2020-08-11,152921,Male,24,Married,South Dakota,Silver,self-employed,PayPal,0,2450.77
1560,2020-08-12,152922,Male,55,Married,Michigan,Basic,workers,Card,1,1596.82
1561,2020-08-12,152923,Female,21,Married,Pennsylvania,Platinum,self-employed,PayPal,1,1738.33
1562,2020-08-12,152924,Female,49,Single,South Dakota,Basic,self-employed,Card,0,2716.49
1563,2020-08-12,152925,Male,61,Married,Connecticut,Platinum,workers,Card,0,1399.42
1564,2020-08-12,152926,Male,46,Married,Maine,Basic,workers,PayPal,0,865.54
1565,2020-08-13,152928,Female,28,Married,Louisiana,Platinum,workers,PayPal,1,2045.09
1566,2020-08-13,152929,Male,49,Married,West Virginia,Gold,self-employed,Card,1,1220.29
1567,2020-08-13,152930,Male,54,Married,Wisconsin,Gold,Employees,PayPal,1,1733.0
1568,2020-08-14,152932,Female,15,Married,Connecticut,Basic,self-employed,PayPal,1,297.52
1569,2020-08-14,152933,Male,71,Married,Iowa,Basic,workers,Other,0,1909.8
1570,2020-08-15,152934,Female,22,Married,Massachusetts,Basic,workers,Other,1,2037.06
1571,2020-08-15,152935,Female,26,Married,New Hampshire,Silver,self-employed,Other,0,1131.36
1572,2020-08-16,152936,Male,78,Married,Colorado,Basic,Employees,Other,0,1018.32
1573,2020-08-16,152937,Female,22,Married,Arkansas,Silver,self-employed,Other,1,632.71
1574,2020-08-16,152938,Male,48,Married,Connecticut,Missing,Unemployment,PayPal,1,1133.85
1575,2020-08-16,152939,Female,37,Single,Kentucky,Basic,workers,PayPal,1,2059.67
1576,2020-08-16,152940,Female,40,Married,Virginia,Platinum,workers,Card,1,2060.98
1577,2020-08-17,152942,Female,50,Married,Mississippi,Basic,self-employed,Other,0,2073.99
1578,2020-08-17,152943,Male,18,Married,Mississippi,Platinum,self-employed,Other,0,723.41
1579,2020-08-17,152944,Male,16,Single,Alaska,Basic,Employees,Other,1,2450.39
1580,2020-08-17,152945,Female,71,Single,Missouri,Basic,workers,PayPal,0,2471.27
1581,2020-08-17,152946,Male,30,Single,South Carolina,Silver,workers,Card,1,617.17
1582,2020-08-17,152947,Male,78,Single,Massachusetts,Silver,Employees,Other,1,938.46
1583,2020-08-18,152948,Male,27,Married,Mississippi,Platinum,workers,PayPal,1,1092.08
1584,2020-08-18,152949,Female,67,Single,Hawaii,Basic,self-employed,PayPal,1,102.33
1585,2020-08-18,152950,Male,45,Married,Illinois,Gold,Employees,Other,1,828.31
1586,2020-08-18,152951,Female,72,Married,Montana,Gold,workers,Other,1,2536.61
1587,2020-08-18,152952,Male,77,Single,Wisconsin,Platinum,workers,Card,1,1160.23
1588,2020-08-18,152953,Female,74,Married,Alaska,Basic,Employees,Card,1,141.5
1589,2020-08-18,152954,Male,61,Single,New Mexico,Silver,workers,Other,1,1844.52
1590,2020-08-19,152955,Female,35,Married,Iowa,Gold,Employees,PayPal,1,891.61
1591,2020-08-19,152956,Male,54,Single,North Carolina,Platinum,Employees,PayPal,1,1603.25
1592,2020-08-19,152957,Male,30,Single,Kansas,Basic,self-employed,Card,1,1452.53
1593,2020-08-21,152958,Female,35,Single,Mississippi,Silver,Employees,Card,1,2514.29
1594,2020-08-21,152959,Female,26,Single,Indiana,Platinum,Employees,Other,1,378.51
1595,2020-08-21,152961,Female,65,Married,Wisconsin,Silver,workers,PayPal,1,218.78
1596,2020-08-22,152962,Male,45,Single,Arkansas,Gold,Employees,PayPal,1,1762.76
1597,2020-08-22,152963,Male,34,Single,Alaska,Basic,workers,PayPal,0,867.14
1598,2020-08-22,152965,Male,32,Single,New Hampshire,Basic,Employees,PayPal,0,2609.52
1599,2020-08-23,152966,Male,41,Single,South Dakota,Platinum,self-employed,Card,1,1892.34
1600,2020-08-23,152967,Male,27,Married,North Dakota,Basic,workers,Card,0,2685.55
1601,2020-08-23,152968,Female,35,Single,Minnesota,Platinum,workers,PayPal,1,1212.74
1602,2020-08-23,152969,Male,51,Married,South Carolina,Basic,workers,Card,1,495.37
1603,2020-08-23,152970,Female,34,Single,Massachusetts,Basic,workers,Card,0,417.77
1604,2020-08-24,152971,Male,30,Single,Colorado,Basic,self-employed,PayPal,0,772.82
1605,2020-08-24,152972,Male,21,Single,Rhode Island,Silver,self-employed,Card,1,277.8
1606,2020-08-25,152973,Male,77,Married,Oregon,Missing,workers,Card,0,1449.98
1607,2020-08-25,152974,Male,31,Married,California,Silver,Employees,Other,1,550.23
1608,2020-08-26,152975,Female,18,Single,Kansas,Silver,Employees,PayPal,0,2540.03
1609,2020-08-26,152976,Male,30,Married,Idaho,Silver,self-employed,PayPal,1,1116.37
1610,2020-08-26,152977,Female,36,Married,Wyoming,Silver,Employees,PayPal,1,698.92
1611,2020-08-27,152978,Male,54,Married,Montana,Silver,workers,Card,1,1556.63
1612,2020-08-27,152979,Female,38,Married,New Mexico,Silver,self-employed,PayPal,0,1119.32
1613,2020-08-27,152980,Female,67,Married,Texas,Basic,workers,PayPal,1,1511.17
1614,2020-08-28,152982,Female,52,Married,Washington,Silver,Employees,PayPal,1,2066.55
1615,2020-08-28,152983,Male,55,Married,Colorado,Platinum,workers,PayPal,1,800.72
1616,2020-08-28,152984,Female,39,Married,Kentucky,Basic,Employees,Other,1,1335.46
1617,2020-08-28,152985,Male,37,Single,West Virginia,Missing,workers,Card,0,488.18
1618,2020-08-29,152986,Male,75,Single,Alaska,Basic,workers,Card,1,2497.31
1619,2020-08-29,152988,Male,42,Married,Michigan,Basic,workers,PayPal,1,474.06
1620,2020-08-29,152989,Male,75,Married,Utah,Basic,self-employed,Other,1,59.24
1621,2020-08-29,152990,Male,56,Married,South Carolina,Platinum,Employees,PayPal,1,809.8
1622,2020-08-29,152991,Male,18,Married,Florida,Platinum,Unemployment,Other,1,1692.57
1623,2020-08-29,152992,Male,55,Single,Oregon,Platinum,Employees,PayPal,1,1930.6
1624,2020-08-29,152993,Female,29,Single,California,Silver,workers,PayPal,1,1518.21
1625,2020-08-29,152994,Male,66,Single,Florida,Basic,Employees,Card,0,355.09
1626,2020-08-29,152995,Female,31,Single,Oregon,Basic,Employees,PayPal,1,578.93
1627,2020-08-29,152996,Male,17,Single,Alaska,Silver,Employees,Other,1,2764.48
1628,2020-08-29,152997,Female,68,Married,Iowa,Platinum,workers,PayPal,0,372.21
1629,2020-08-30,152998,Male,75,Single,North Carolina,Missing,Employees,PayPal,0,199.61
1630,2020-08-30,152999,Male,71,Married,Wyoming,Basic,Unemployment,PayPal,0,1647.3
1631,2020-08-30,153000,Female,53,Married,North Dakota,Basic,Employees,Card,0,1734.42
1632,2020-08-31,153001,Female,53,Married,Missouri,Gold,self-employed,Other,1,247.44
1633,2020-08-31,153002,Female,54,Married,Ohio,Basic,Employees,PayPal,0,2539.28
1634,2020-09-02,153003,Female,71,Single,Montana,Missing,Employees,Other,1,2940.18
1635,2020-09-02,153004,Male,25,Married,Louisiana,Platinum,Employees,PayPal,1,1243.87
1636,2020-09-03,153005,Male,30,Single,Arkansas,Silver,Unemployment,PayPal,1,1426.62
1637,2020-09-03,153006,Female,77,Married,Nebraska,Basic,Employees,PayPal,0,2455.7
1638,2020-09-03,153007,Male,35,Married,Wyoming,Basic,workers,Card,0,984.7
1639,2020-09-04,153008,Male,52,Single,Alaska,Silver,Employees,PayPal,1,91.32
1640,2020-09-04,153009,Female,65,Single,Connecticut,Gold,Employees,Card,1,2747.01
1641,2020-09-04,153010,Female,56,Married,Alaska,Silver,workers,PayPal,0,462.96
1642,2020-09-04,153011,Male,22,Married,Alabama,Missing,Employees,PayPal,0,350.72
1643,2020-09-04,153012,Male,43,Single,Connecticut,Gold,self-employed,Other,1,2927.9
1644,2020-09-04,153013,Female,60,Married,Maine,Missing,workers,Card,0,2615.63
1645,2020-09-05,153014,Female,59,Single,Colorado,Silver,self-employed,Other,0,2482.68
1646,2020-09-05,153015,Female,16,Married,Vermont,Basic,workers,Other,0,2582.06
1647,2020-09-06,153017,Male,53,Single,Arkansas,Basic,Employees,PayPal,1,756.77
1648,2020-09-06,153018,Male,24,Married,Oklahoma,Basic,Employees,Card,1,1760.72
1649,2020-09-06,153019,Male,76,Married,Montana,Basic,Employees,Other,1,1079.16
1650,2020-09-06,153020,Female,77,Married,Maryland,Platinum,workers,PayPal,1,2924.2
1651,2020-09-06,153021,Male,21,Single,Kentucky,Platinum,self-employed,Card,0,629.9
1652,2020-09-06,153022,Female,21,Married,Alabama,Silver,Unemployment,Card,1,2749.37
1653,2020-09-06,153023,Female,52,Married,South Dakota,Basic,workers,Card,1,1186.99
1654,2020-09-07,153024,Male,29,Single,New Jersey,Basic,workers,PayPal,0,2483.15
1655,2020-09-08,153026,Female,36,Married,Minnesota,Platinum,Unemployment,Other,1,1956.08
1656,2020-09-09,153027,Female,35,Single,Nevada,Basic,self-employed,PayPal,1,2819.1
1657,2020-09-09,153028,Female,63,Married,Arizona,Platinum,Employees,Other,1,104.94
1658,2020-09-09,153029,Female,34,Married,Kentucky,Basic,workers,PayPal,1,520.58
1659,2020-09-09,153030,Male,68,Married,Indiana,Basic,workers,Card,1,1836.9
1660,2020-09-09,153031,Female,73,Single,Idaho,Basic,self-employed,Card,1,2816.59
1661,2020-09-09,153032,Female,24,Married,Wyoming,Basic,Unemployment,PayPal,1,16.27
1662,2020-09-10,153033,Female,77,Married,Arizona,Basic,Employees,Other,1,1036.59
1663,2020-09-12,153034,Female,57,Married,New York,Basic,workers,Card,0,1890.94
1664,2020-09-12,153035,Female,58,Married,West Virginia,Missing,self-employed,Other,0,1874.12
1665,2020-09-12,153037,Female,73,Married,Mississippi,Basic,Employees,Card,0,431.2
1666,2020-09-13,153038,Female,75,Married,Nevada,Platinum,Employees,Card,1,1644.28
1667,2020-09-14,153039,Female,44,Single,Washington,Gold,workers,PayPal,1,242.71
1668,2020-09-15,153040,Male,38,Married,Delaware,Platinum,workers,PayPal,1,352.53
1669,2020-09-15,153042,Male,31,Married,New Jersey,Platinum,Employees,Other,1,1902.13
1670,2020-09-15,153043,Female,54,Single,Ohio,Gold,Employees,Card,0,869.32
1671,2020-09-15,153044,Female,18,Married,Alabama,Silver,workers,PayPal,1,2091.73
1672,2020-09-15,153045,Female,24,Married,Wyoming,Silver,Employees,Card,0,385.6
1673,2020-09-16,153046,Male,66,Married,Washington,Missing,Employees,PayPal,1,352.63
1674,2020-09-16,153047,Female,77,Single,Connecticut,Platinum,Employees,PayPal,0,137.36
1675,2020-09-16,153048,Female,69,Married,Washington,Platinum,Employees,Card,0,825.15
1676,2020-09-17,153049,Female,42,Single,New Jersey,Basic,workers,Card,1,760.47
1677,2020-09-17,153050,Male,20,Married,Kentucky,Platinum,Unemployment,PayPal,1,832.07
1678,2020-09-18,153051,Female,75,Single,Hawaii,Basic,Employees,Card,0,1267.48
1679,2020-09-18,153052,Male,20,Single,Hawaii,Basic,self-employed,PayPal,1,1119.94
1680,2020-09-18,153053,Female,36,Single,Tennessee,Platinum,self-employed,Other,1,2677.95
1681,2020-09-18,153054,Male,28,Single,California,Silver,Unemployment,PayPal,1,1090.75
1682,2020-09-18,153055,Male,24,Married,West Virginia,Basic,Unemployment,Other,1,1857.82
